item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q10294207,Chang San-cheng,NormalRank,Q56283112,Taipei,true,true,true,false,false,false,true
Q10413949,Q10413949,,,,,,false,,,,
Q10564184,Q10564184,,,,,,false,,,,
Q10900397,Liu Yu-you,,,,,,false,,,,
Q10918847,Wu Se-hwa,NormalRank,Q473035,Beigang,true,true,true,false,false,false,true
Q10919115,Q10919115,,,,,,false,,,,
Q10919955,Joseph Lyu,,,,,,false,,,,
Q10919979,Lu Yu-ling,NormalRank,Q25303104,Taoyuan County,true,true,true,false,false,false,true
Q10920153,Chou Ni-an,,,,,,false,,,,
Q11091487,Tseng Chu-wei,,,,,,false,,,,
Q11096596,Q11096596,,,,,,false,,,,
Q11098108,Lee Sush-der,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q11099334,Woody Tyzz-Jiun Duh,NormalRank,Q956,Beijing,true,true,true,false,false,false,true
Q11106169,Q11106169,,,,,,false,,,,
Q11118258,Andrew Yang,NormalRank,Q1867,Taipei,true,true,true,false,false,true,true
Q114895959,May Lee,,,,,,false,,,,
Q115299064,Wang Hsiu-hong,,,,,,false,,,,
Q11963553,Yang Chin-long,NormalRank,Q865,Taiwan,true,false,true,false,false,false,true
Q13408438,Chen Ming-tong,NormalRank,Q701682,Taichung County,true,true,true,false,false,false,true
Q13408439,Shea Jia-dong,NormalRank,Q477601,Tainan County,true,true,true,false,false,false,true
Q14516312,Kao Kuang-chi,NormalRank,Q865,Taiwan,true,false,true,false,false,true,true
Q14866531,Luo Ying-shay,NormalRank,Q249868,Hualien County,true,true,true,false,false,false,true
Q15704593,Jaclyn Tsai,NormalRank,Q865,Taiwan,true,false,true,false,false,false,true
Q15831062,Wei Kuo-yen,NormalRank,Q865,Taiwan,true,false,true,false,false,false,true
Q15895660,Jang Show-ling,NormalRank,Q1867,Taipei,true,true,true,false,false,true,true
Q15899237,Huang Kuo-chang,PreferredRank,Q570601,Xizhi District,true,true,false,,,,
Q15901623,Frida Tsai,NormalRank,Q708696,Yuchi Township,true,true,false,,,,
Q15903055,Hwung Hwung-hweng,,,,,,false,,,,
Q15905278,Lin I-chin,NormalRank,Q140631,Tainan,true,true,false,,,,
Q15909081,Wellington Koo,NormalRank,Q249996,Keelung,true,true,true,false,false,false,true
Q15911945,Yeh Chin-ling,NormalRank,Q181557,Kaohsiung,true,true,true,false,false,false,true
Q15914057,Q15914057,,,,,,false,,,,
Q15914789,Yen Teh-fa,NormalRank,Q181557,Kaohsiung,true,true,false,,,,
Q15915252,Chen Liang-gee,NormalRank,Q706707,Baozhong,true,true,true,false,false,true,true
Q15918515,Wang Mei-hua,NormalRank,Q865,Taiwan,true,false,true,false,false,false,true
Q15920021,Chiang Wan-an,NormalRank,Q1867,Taipei,true,true,true,false,false,true,true
Q15930216,Chen Yi-chieh,NormalRank,Q1867,Taipei,true,true,false,,,,
Q15931826,Q15931826,,,,,,false,,,,
Q15932070,Q15932070,,,,,,false,,,,
Q15933742,Su Ching-chuan,NormalRank,Q707728,Donggang Township,true,true,true,false,false,true,true
Q15934391,Q15934391,,,,,,false,,,,
Q16122971,Lin Tzou-yien,NormalRank,Q865,Taiwan,true,false,true,false,false,false,true
Q16143196,Chang Tzi-chin,,,,,,false,,,,
Q16150359,Shen Jong-chin,NormalRank,Q477601,Tainan County,true,true,true,false,false,false,true
Q16193401,Tseng Ming-chung,NormalRank,Q166977,Chiayi County,true,true,true,false,false,false,true
Q16196866,Chen Ming-jen,,,,,,false,,,,
Q16239471,Chen Der-hwa,,,,,,false,,,,
Q16239478,Chen Shu-hui,,,,,,false,,,,
Q16239501,Chung Wan-mei,NormalRank,Q63706,Miaoli County,true,true,false,,,,
Q16239639,Hung Meng-chi,,,,,,false,,,,
Q16239906,Sheu Yu-jer,,,,,,false,,,,
Q16239908,Jay N. Shih,,,,,,false,,,,
Q16241144,Chen Ming-tang,,,,,,false,,,,
Q16241509,Chiang Been-huang,,,,,,false,,,,
Q16260492,Chen Min-jen,,,,,,false,,,,
Q16260539,Lai Pin-yu,NormalRank,Q1867,Taipei,true,true,false,,,,
Q16336308,Ko Cheng-fang,NormalRank,Q714614,Shenkang Township,true,true,false,,,,
Q16905422,Li Gui-min,,,,,,false,,,,
Q16905500,Lin Yuanyuan,,,,,,false,,,,
Q16907985,Chen I-hsin,NormalRank,Q153221,Yunlin County,true,true,true,false,false,false,true
Q16926490,Ho Chih-wei,,,,,,false,,,,
Q16926907,Lai Cheng-chang,,,,,,false,,,,
Q16928868,Lu Sun-ling,NormalRank,Q24287568,Taipei County,true,true,false,,,,
Q17027222,Sra Kacaw,NormalRank,Q249868,Hualien County,true,true,true,false,false,true,true
Q17066681,Q17066681,,,,,,false,,,,
Q17466399,Liu Ching-chung,NormalRank,Q194989,Pingtung County,true,true,true,false,false,false,true
Q18109591,Q18109591,NormalRank,Q15897444,Taichung,true,true,true,false,false,true,true
Q18109691,Q18109691,,,,,,false,,,,
Q18415702,Wu Kuen-yuh,NormalRank,Q166977,Chiayi County,true,true,false,,,,
Q18658400,Chiang Chieh-an,NormalRank,Q63706,Miaoli County,true,true,true,false,false,true,true
Q18659220,Hsu Shu-hua,NormalRank,Q715171,Nantou City,true,true,true,false,false,true,true
Q18659469,Q18659469,NormalRank,Q63706,Miaoli County,true,true,true,false,false,false,true
Q19058548,Huang Kuo-shu,NormalRank,Q82357,Nantou County,true,true,true,false,false,true,true
Q1911971,Wu Maw-kuen,NormalRank,Q249868,Hualien County,true,true,true,false,false,false,true
Q19653988,Chen Su-yueh,NormalRank,Q82357,Nantou County,true,true,true,false,false,false,true
Q19825208,Chen Lai Su-mei,,,,,,false,,,,
Q19825322,Hsu Chih-jung,NormalRank,Q63706,Miaoli County,true,true,false,,,,
Q19825639,Zhaoxiang Qu,,,,,,false,,,,
Q19825673,Lin Chun-hsien,NormalRank,Q15895448,Tainan City,true,true,true,false,false,false,true
Q19825688,Yang Ying-hsiung,NormalRank,Q249870,Kinmen County,true,true,true,false,false,true,true
Q19825781,Su Chiao-hui,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q19825797,Lai Jui-lung,NormalRank,Q133865,Changhua County,true,true,true,false,false,false,true
Q19825815,Chiu Kuo-cheng,NormalRank,Q249868,Hualien County,true,true,true,false,false,false,true
Q19849340,Hung Tsung-yi,,,,,,false,,,,
Q19849402,Hung Tzu-yung,NormalRank,Q569640,Shalu District,true,true,true,false,false,true,true
Q19849414,Wu Chi-ming,NormalRank,Q153221,Yunlin County,true,true,true,false,false,true,true
Q19849473,Lee Shu-chuan,NormalRank,Q708227,Liuqiu,true,true,false,,,,
Q20063502,Lee Yen-hsiu,NormalRank,Q1867,Taipei,true,true,false,,,,
Q21016998,Chiu Hsien-chih,NormalRank,Q718362,Zhuqi Township,true,true,false,,,,
Q21055079,Chen Jiau-hua,NormalRank,Q140631,Tainan,true,true,true,false,false,true,true
Q21449416,Q21449416,,,,,,false,,,,
Q21652173,Kawlo Iyun Pacidal,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q21934105,Huang Tien-mu,,,,,,false,,,,
Q22093639,Lin Li-chan,NormalRank,Q1850,Phnom Penh,true,true,true,false,false,false,true
Q22099059,Sandy Yu,NormalRank,Q237258,Yilan County,true,true,false,,,,
Q22099954,Kolas Yotaka,NormalRank,Q74054,Hsinchu County,true,true,false,,,,
Q22100240,Chao Cheng-yu,NormalRank,Q74052,Bade District,true,true,true,false,false,false,true
Q22100706,Kuo Kuo-wen,NormalRank,Q1186591,Guanmiao District,true,true,true,false,false,true,true
Q22773998,Karen Yu,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q22774094,Lee Yung-san,,,,,,false,,,,
Q22774114,Wu Yu-chin,,,,,,false,,,,
Q22774121,Chou Chun-mi,NormalRank,Q713377,Pingtung City,true,true,true,false,false,false,true
Q22774129,Lin Ching-yi,NormalRank,Q82357,Nantou County,true,true,false,,,,
Q22774142,Chung Kong-chao,,,,,,false,,,,
Q22774153,Chen Man-li,NormalRank,Q1867,Taipei,true,true,true,false,false,true,true
Q22774355,Yang Cheng-wu,NormalRank,Q249870,Kinmen County,true,true,false,,,,
Q233984,Tsai Ing-wen,NormalRank,Q271167,Zhongshan District,true,true,true,false,false,false,true
Q23883800,Wu Hong-mo,,,,,,false,,,,
Q23894469,Feng Shih-kuan,NormalRank,Q24841416,Huaiyin County,true,true,true,false,false,false,true
Q23927581,Hsu Yu-jen,NormalRank,Q181557,Kaohsiung,true,true,true,false,false,false,true
Q23954823,Pan Wen-chung,NormalRank,Q712947,Zhuangwei,true,true,true,false,false,false,true
Q24053403,Chu Tzer-ming,,,,,,false,,,,
Q24053404,Wu Hsin-hsing,,,,,,false,,,,
Q24175183,Yeh Jiunn-rong,NormalRank,Q271134,Wanhua District,true,true,false,,,,
Q24238270,Lee Chung-wei,NormalRank,Q249994,Hsinchu,true,true,true,false,false,true,true
Q24247649,Chen Mei-ling,,,,,,false,,,,
Q24263737,Stanley Kao,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q24572278,Hsu Jan-yau,NormalRank,Q181557,Kaohsiung,true,true,true,false,false,false,true
Q24572279,Lin Mei-chu,,,,,,false,,,,
Q24839448,Chen Yi-ming,NormalRank,Q219147,Kaohsiung County,true,true,true,false,false,false,true
Q24840132,Lee Li-feng,,,,,,false,,,,
Q24851744,Wang Kwo-tsai,NormalRank,Q477601,Tainan County,true,true,true,false,false,false,true
Q25190242,Lin Cheng-yi,,,,,,false,,,,
Q256274,Chen Ding-nan,NormalRank,Q10866106,Samseng,true,true,true,false,false,false,true
Q26265161,Wu Tsung-tsong,,,,,,false,,,,
Q27663188,Lee Ruey-tsang,,,,,,false,,,,
Q27678861,Su Chun-jung,,,,,,false,,,,
Q27735496,Kung Ming-hsin,,,,,,false,,,,
Q27901812,Zhao Ziqi,NormalRank,Q1148671,Rehe Province,true,false,false,,,,
Q281540,Sean Chen,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q28411114,Wu Sz-huai,NormalRank,Q181557,Kaohsiung,true,true,true,false,false,false,true
Q28413232,Chiu Tai-yuan,NormalRank,Q249995,Chiayi City,true,true,true,false,false,false,true
Q28413567,Q28413567,,,,,,false,,,,
Q28416376,Ko Chih-en,,,,,,false,,,,
Q28416486,Chou Mei-wu,,,,,,false,,,,
Q28416621,Hsieh Shou-shing,NormalRank,Q249994,Hsinchu,true,true,true,false,false,true,true
Q28417359,Hung Mong-kai,NormalRank,Q82357,Nantou County,true,true,true,false,false,false,true
Q28418899,Hsu Chen-wei,NormalRank,Q865,Taiwan,true,false,true,false,false,true,true
Q284597,Jason Hu,NormalRank,Q17579219,Peiping,true,false,true,false,false,false,true
Q28522108,Hsiu-Hsia Chou Chen,NormalRank,Q140631,Tainan,true,true,true,false,false,true,true
Q28655382,Chen Shih-chung,NormalRank,Q56283112,Taipei,true,true,true,false,false,true,true
Q29952844,Wu Tze-cheng,NormalRank,Q706720,Jiaoxi,true,true,true,false,false,true,true
Q30941045,Lu Ming-che,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q30946589,Lai Huei-yuen,NormalRank,Q166977,Chiayi County,true,true,false,,,,
Q315528,Lee Teng-hui,NormalRank,Q10866707,Sanshi village,true,true,true,false,false,true,true
Q36618272,Huang Mei-ying,,,,,,false,,,,
Q374271,Perng Fai-nan,NormalRank,Q249994,Hsinchu,true,true,false,,,,
Q3846538,Su Nan-cheng,NormalRank,Q697894,Tainan Prefecture,true,true,true,false,false,false,true
Q3846662,Kuan Bi-ling,NormalRank,Q569604,Fengyuan District,true,true,true,false,false,false,true
Q3846869,Yang Chiu-hsing,NormalRank,Q707836,Yanchao District,true,true,true,false,false,false,true
Q3847080,Lai Ching-te,NormalRank,Q570582,Wanli District,true,true,false,,,,
Q38876935,Lee Meng-yen,NormalRank,Q133865,Changhua County,true,true,true,false,false,true,true
Q40272747,Hsueh Jui-yuan,,,,,,false,,,,
Q4118817,Jiang Yi-huah,NormalRank,Q249996,Keelung,true,true,true,false,false,false,true
Q472310,Frank Hsieh,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q4846081,Su Huan-chih,NormalRank,Q708677,Cigu District,true,true,true,false,false,true,true
Q48896684,Chen Yu-chen,NormalRank,Q249870,Kinmen County,true,true,true,false,false,false,true
Q48903743,Q48903743,,,,,,false,,,,
Q50067722,Chen Hsiu-bao,NormalRank,Q245023,Taichung,true,true,true,false,false,false,true
Q50170749,Hsu Ming-chun,,,,,,false,,,,
Q50410542,Q50410542,,,,,,false,,,,
Q50413814,Q50413814,,,,,,false,,,,
Q5090717,Chen Chi-mai,NormalRank,Q249996,Keelung,true,true,true,false,false,false,true
Q5090859,Chen Ming-wen,NormalRank,Q706520,Puzi City,true,true,true,false,false,false,true
Q5091239,Cheng Li-wun,NormalRank,Q153221,Yunlin County,true,true,false,,,,
Q5095206,Chiang Pin-kung,NormalRank,Q10907935,Nantou County,true,false,false,,,,
Q5101463,Chiou I-jen,NormalRank,Q477601,Tainan County,true,true,true,false,false,true,true
Q5105427,Chou Hsi-wei,NormalRank,Q133865,Changhua County,true,true,true,false,false,false,true
Q5116472,Cho Jung-tai,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q517151,Lai Shin-Yuan,NormalRank,Q245023,Taichung,true,true,true,false,false,false,true
Q5236438,David Lee,NormalRank,Q1867,Taipei,true,true,false,,,,
Q5236615,David Lin,NormalRank,Q865,Taiwan,true,false,true,false,false,true,true
Q5366551,Elmer Fung,NormalRank,Q10867816,"Shanghai Municipality, Republic of China",true,false,true,false,false,false,true
Q5371883,Chiang Hsiao-yen,NormalRank,Q189633,Guilin,true,true,true,false,false,false,true
Q5386280,Eric Chu,NormalRank,Q74052,Bade District,true,true,false,,,,
Q551904,Su Tseng-chang,NormalRank,Q194989,Pingtung County,true,true,true,false,false,false,true
Q55505798,Tsai Ching-hsiang,,,,,,false,,,,
Q556828,Liu Chao-shiuan,NormalRank,Q30002,Chengdu,true,true,true,false,false,false,true
Q55694614,Yao Leeh-ter,,,,,,false,,,,
Q55697080,Chen Po-wei,NormalRank,Q181557,Kaohsiung,true,true,true,false,false,false,true
Q558718,Lien Chan,NormalRank,Q5826,Xi'an,true,true,false,,,,
Q56159332,Pi-Han Chen,,,,,,false,,,,
Q5925638,Huang Ming-hui,NormalRank,Q263915,Dongshi Township,true,true,true,false,false,false,true
Q60431375,Chen Chi-chung,NormalRank,Q194989,Pingtung County,true,true,false,,,,
Q60992669,Tsai Pi-ru,NormalRank,Q194989,Pingtung County,true,true,true,false,false,false,true
Q60992793,Wang Chih-ping,NormalRank,Q245023,Taichung,true,true,true,false,false,false,true
Q60992873,Chen Ching-min,NormalRank,Q1867,Taipei,true,true,false,,,,
Q6134031,Sisy Chen,NormalRank,Q237258,Yilan County,true,true,true,false,false,false,true
Q6138091,Lee Tien-yu,NormalRank,Q43407,Shandong,true,true,true,false,false,true,true
Q6148708,Yeh Chu-lan,NormalRank,Q63706,Miaoli County,true,true,true,false,false,false,true
Q6288088,Joseph Wu,NormalRank,Q133865,Changhua County,true,true,true,false,false,false,true
Q6393270,Ker Chien-ming,NormalRank,Q249994,Hsinchu,true,true,true,false,false,false,true
Q6473605,Lai In-jaw,NormalRank,Q706720,Jiaoxi,true,true,false,,,,
Q6515593,Lee Ying-yuan,NormalRank,Q153221,Yunlin County,true,true,true,false,false,false,true
Q6550004,Lin Chia-lung,NormalRank,Q271134,Wanhua District,true,true,true,false,false,false,true
Q6550038,Lin Hsin-i,NormalRank,Q140631,Tainan,true,true,true,false,false,false,true
Q6550136,Lin Yu-fang,NormalRank,Q181557,Kaohsiung,true,true,true,false,false,false,true
Q6653712,Liu Shih-fang,NormalRank,Q1867,Taipei,true,true,true,false,false,true,true
Q6704543,Luo Wen-jia,NormalRank,Q715876,Xinwu District,true,true,true,false,false,false,true
Q6753581,Mao Chi-kuo,NormalRank,Q713372,Fenghua District,true,true,true,false,false,false,true
Q67934535,Lin Si-ming,,,,,,false,,,,
Q67934538,Wan Mei-ling,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q697862,Kao Chin Su-mei,NormalRank,Q569695,Heping,true,true,true,false,false,false,true
Q698464,Hsu Tain-tsair,NormalRank,Q709018,Guantian District,true,true,true,false,false,false,true
Q699188,Lee Jye,NormalRank,Q11736,Tianjin,true,true,false,,,,
Q700659,Vincent Siew,NormalRank,Q249995,Chiayi City,true,true,true,false,false,false,true
Q700752,Hsiao Bi-khim,NormalRank,Q48320,Kōbe,true,true,true,false,true,false,false
Q700774,Su Jia-chyuan,NormalRank,Q707733,Changjhih,true,true,true,false,false,false,true
Q707601,Wang Jin-pyng,NormalRank,Q713367,Luzhu District,true,true,true,false,false,false,true
Q707648,Mark Chen,NormalRank,Q11174918,Ensui town,true,true,true,false,false,false,true
Q707887,Yu Shyi-kun,NormalRank,Q706284,Dongshan,true,true,true,false,false,false,true
Q709508,Wang Ting-yu,NormalRank,Q25303104,Taoyuan County,true,true,false,,,,
Q710060,Huang Chih-hsiung,NormalRank,Q570493,Shulin District,true,true,true,false,false,false,true
Q715476,Francisco Ou,NormalRank,Q697879,Shinchiku Prefecture,true,true,true,false,false,false,true
Q715504,James C. F. Huang,NormalRank,Q140631,Tainan,true,true,true,false,false,false,true
Q716710,Chang Chun-hsiung,NormalRank,Q10924092,Kagi City,true,true,true,false,false,false,true
Q716768,Tang Fei,NormalRank,Q61985,Taicang,true,true,true,false,false,false,true
Q7198343,Chen Ying,NormalRank,Q249904,Taitung County,true,true,true,false,false,false,true
Q7682659,Tang Bi-a,NormalRank,Q140631,Tainan,true,true,true,false,false,false,true
Q78116451,Hsieh Yi-fong,NormalRank,Q133865,Changhua County,true,true,true,false,false,false,true
Q78123032,Hung Sun-han,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q78123037,Lo Mei-ling,,,,,,false,,,,
Q78123040,Wang Mei-hui,NormalRank,Q249995,Chiayi City,true,true,true,false,false,false,true
Q7849539,Tseng Yung-fu,,,,,,false,,,,
Q7967389,Wang Ching-feng,NormalRank,Q140631,Tainan,true,true,false,,,,
Q7967625,Wang Shu-hui,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q7967735,Wang Yu-chi,NormalRank,Q865,Taiwan,true,false,false,,,,
Q7982222,Wen-ta Chiu,NormalRank,Q63706,Miaoli County,true,true,true,false,false,false,true
Q81789073,Jang Chyi-lu,NormalRank,Q25303104,Taoyuan County,true,true,true,false,false,false,true
Q81840652,Wu Li-hua,NormalRank,Q219147,Kaohsiung County,true,true,true,false,false,false,true
Q8270063,Huang Chao-shun,NormalRank,Q718412,Fuxing Township,true,true,true,false,false,false,true
Q8270318,Helen Lin,,,,,,false,,,,
Q8270435,Lin Yi-hua,NormalRank,Q701682,Taichung County,true,true,false,,,,
Q8271249,Tseng Yung-chuan,NormalRank,Q194989,Pingtung County,true,true,true,false,false,false,true
Q8272045,Lin Join-sane,NormalRank,Q137816,Taiwan under Japanese rule,true,false,true,false,false,false,true
Q8272096,Stella Chen,,,,,,false,,,,
Q8272145,Chen Chien-ming,,,,,,false,,,,
Q8272537,Q8272537,,,,,,false,,,,
Q8272590,Shen Chih-hwei,NormalRank,Q569533,Beitun District,true,true,false,,,,
Q8272594,Wu Tse-yuan,NormalRank,Q697874,Takao Prefecture,true,true,true,false,false,false,true
Q8272604,Eric Wu,NormalRank,Q1867,Taipei,true,true,true,false,false,true,true
Q8272616,Q8272616,NormalRank,Q24841447,Guichi County,true,false,true,false,false,false,true
Q8272659,Yen Ching-piao,NormalRank,Q569640,Shalu District,true,true,true,false,false,true,true
Q8272755,Lin Yi-shih,NormalRank,Q713090,Qieding District,true,true,true,false,false,false,true
Q8272912,Steve Chan,NormalRank,Q713331,Yuanlin City,true,true,true,false,false,true,true
Q8272916,Cheng Ru-fen,NormalRank,Q133865,Changhua County,true,true,true,false,false,false,true
Q8272933,Chen Chen-hsiang,NormalRank,Q359990,Wuhu,true,true,true,false,false,true,true
Q8272967,Alex Tsai,NormalRank,Q153221,Yunlin County,true,true,false,,,,
Q8273004,Chen Chien-jen,NormalRank,Q662101,Jiading District,true,true,false,,,,
Q8273045,Apollo Chen,NormalRank,Q1867,Taipei,true,true,true,false,false,false,true
Q8273076,Chen Chao-min,NormalRank,Q697890,Taichū Prefecture,true,true,true,false,false,true,true
Q8273082,Chen Hsueh-sheng,NormalRank,Q714903,Juguang,true,true,true,false,false,false,true
Q8273115,Chang Ching-chung,,,,,,false,,,,
Q8273132,Chang Li-shan,NormalRank,Q708809,Tuku,true,true,true,false,false,true,true
Q8273168,Cai Jin-long,,,,,,false,,,,
Q8273178,Paul Chiu,NormalRank,Q697858,Karenkō Prefecture,true,true,true,false,false,false,true
Q8273222,Q8273222,,,,,,false,,,,
Q8273248,Chen Chao-ming,NormalRank,Q63706,Miaoli County,true,true,true,false,false,true,true
Q8273289,Ting Shou-chung,NormalRank,Q181557,Kaohsiung,true,true,false,,,,
