id,name,relationship,relative,relativename
Q11099334,Woody Tyzz-Jiun Duh,sibling,Q60991997,Tu Tze-chen
Q14866531,Luo Ying-shay,father,Q15936472,羅錫疇
Q15025,Audrey Tang,mother,Q9210881,Lee Ya-ching
Q15909081,Wellington Koo,spouse,Q15918515,Wang Mei-hua
Q15918515,Wang Mei-hua,spouse,Q15909081,Wellington Koo
Q15920021,Chiang Wan-an,father,Q5371883,Chiang Hsiao-yen
Q15920021,Chiang Wan-an,relative,Q16574,Chiang Kai-shek
Q15920021,Chiang Wan-an,sibling,Q15915513,Vivian Chang
Q15930216,Chen Yi-chieh,father,Q47668356,Zheng-Zhong Chen
Q16260539,Lai Pin-yu,father,Q8349619,Lai Chin-lin
Q16926490,Ho Chih-wei,mother,Q8348951,Hsueh Ling
Q16928868,Lu Sun-ling,father,Q16336627,Lu Tzu-chang
Q16928868,Lu Sun-ling,sibling,Q60989322,Lu Sun-fu
Q19216,Ma Ying-jeou,child,Q4121050,Lesley Wei-chung Ma
Q19216,Ma Ying-jeou,child,Q4121052,Kelly Yuan-chung Ma
Q19216,Ma Ying-jeou,father,Q4121049,Ma Ho-ling
Q19216,Ma Ying-jeou,mother,Q16743739,Chin Hou-hsiu
Q19216,Ma Ying-jeou,sibling,Q15903627,Ma Yi-nan
Q19216,Ma Ying-jeou,sibling,Q16926393,Ma Nai-si
Q19216,Ma Ying-jeou,sibling,Q16926396,Ma Li-chun
Q19216,Ma Ying-jeou,sibling,Q17004729,Theresa Chao
Q19216,Ma Ying-jeou,spouse,Q4121057,Christine Chow Ma
Q19825781,Su Chiao-hui,father,Q551904,Su Tseng-chang
Q19825781,Su Chiao-hui,spouse,Q8984578,Lungnan Isak Fangas
Q19849402,Hung Tzu-yung,sibling,Q13884389,Hung Chung-chiu
Q19849402,Hung Tzu-yung,spouse,Q21449350,Tim Zhuo
Q20063502,Lee Yen-hsiu,spouse,Q8970090,Ho Kuan-chun
Q20687755,Chen Chien-nien,child,Q7198343,Chen Ying
Q20687755,Chen Chien-nien,father,Q17034561,陳耕元
Q22368,Chen Shui-bian,child,Q6311201,Chen Chih-chung
Q22368,Chen Shui-bian,child,Q6311263,Chen Hsing-yu
Q22368,Chen Shui-bian,mother,Q104837480,Li Shen
Q22368,Chen Shui-bian,sibling,Q15934564,Chen Wen-shou
Q22368,Chen Shui-bian,spouse,Q698512,Wu Shu-chen
Q233984,Tsai Ing-wen,father,Q15930130,Tsai Chieh-sheng
Q233984,Tsai Ing-wen,sibling,Q24833232,Tsai Ying-yang
Q28416376,Ko Chih-en,father,Q39040656,Ko Wen-fu
Q28417359,Hung Mong-kai,father,Q28416577,Hong Xiyao
Q28417359,Hung Mong-kai,mother,Q8976805,Guo Suchun
Q28418899,Hsu Chen-wei,spouse,Q8956378,Fu Kun-chi
Q28418899,Hsu Chen-wei,spouse,Q8956378,Fu Kun-chi
Q284597,Jason Hu,child,Q7808109,Ting-Ting Hu
Q284597,Jason Hu,spouse,Q8276119,Shao Xiaoling
Q315528,Lee Teng-hui,child,Q8981918,Annie Lee
Q315528,Lee Teng-hui,father,Q14606858,Lee Ching-long (died 1995)
Q315528,Lee Teng-hui,sibling,Q14606946,Lee Teng-ching
Q315528,Lee Teng-hui,spouse,Q8264155,Tseng Wen-hui
Q3846662,Kuan Bi-ling,spouse,Q10526293,Hsu Yang-ming
Q472310,Frank Hsieh,relative,Q18659294,張維洲
Q5090717,Chen Chi-mai,father,Q8272200,Chen Che-nan
Q5090859,Chen Ming-wen,child,Q60994502,Chen Kuan-ting
Q5371883,Chiang Hsiao-yen,child,Q15915513,Vivian Chang
Q5371883,Chiang Hsiao-yen,child,Q15920021,Chiang Wan-an
Q5371883,Chiang Hsiao-yen,father,Q313598,Chiang Ching-kuo
Q5371883,Chiang Hsiao-yen,mother,Q5071688,Chang Ya-juo
Q5371883,Chiang Hsiao-yen,sibling,Q5095183,Chiang Hsiao-chang
Q5371883,Chiang Hsiao-yen,sibling,Q5095185,Chiang Hsiao-wen
Q5371883,Chiang Hsiao-yen,sibling,Q5095186,Chiang Hsiao-wu
Q5371883,Chiang Hsiao-yen,sibling,Q5095188,Chiang Hsiao-yung
Q5371883,Chiang Hsiao-yen,sibling,Q8026049,Winston Chang
Q5386280,Eric Chu,relative,Q8273349,Kao Yu-jen
Q551904,Su Tseng-chang,child,Q19825781,Su Chiao-hui
Q556828,Liu Chao-shiuan,father,Q8274501,Liu Goo Yun
Q556828,Liu Chao-shiuan,relative,Q5386981,Eric Liu
Q556828,Liu Chao-shiuan,sibling,Q10899428,Liu Chao-kai
Q556828,Liu Chao-shiuan,sibling,Q115214146,Chao-hua Liu
Q556828,Liu Chao-shiuan,sibling,Q8990897,Liu Chao-Han
Q558718,Lien Chan,child,Q16260705,Lien Yung-hsin
Q558718,Lien Chan,child,Q19825813,Lien Sheng-wu
Q558718,Lien Chan,child,Q29913271,Arlene Lien
Q558718,Lien Chan,child,Q7441162,Sean Lien
Q558718,Lien Chan,father,Q8270075,Lien Chen-tung
Q558718,Lien Chan,mother,Q15934868,Zhao Lankun
Q558718,Lien Chan,spouse,Q6544158,Lien Fang Yu
Q57838,Wu Den-yih,spouse,Q13428851,Tsai Ling-yi
Q60992873,Chen Ching-min,father,Q60994247,Chen Anbang
Q60992873,Chen Ching-min,sibling,Q8272145,Chen Chien-ming
Q6148708,Yeh Chu-lan,spouse,Q3846616,Cheng Nan-jung
Q700774,Su Jia-chyuan,sibling,Q17059823,Su Chia-fu
Q710060,Huang Chih-hsiung,spouse,Q8273543,Hung Chia-chun
Q7198343,Chen Ying,father,Q20687755,Chen Chien-nien
Q78116451,Hsieh Yi-fong,mother,Q8272916,Cheng Ru-fen
Q78116451,Hsieh Yi-fong,sibling,Q16260025,Hsieh Tien-lin
Q8270063,Huang Chao-shun,father,Q8273562,Huang Tzuen-chiou
Q8272145,Chen Chien-ming,child,Q48929164,Chen Szu-yu
Q8272145,Chen Chien-ming,father,Q60994247,Chen Anbang
Q8272145,Chen Chien-ming,sibling,Q60992873,Chen Ching-min
Q8272594,Wu Tse-yuan,sibling,Q8280346,Wu Jin-lin
Q8272604,Eric Wu,father,Q10919010,Wu Ho-su
Q8272604,Eric Wu,sibling,Q22773499,Eugene Wu
Q8272604,Eric Wu,sibling,Q9062245,Thomas Wu
Q8272604,Eric Wu,sibling,Q9062260,吳東賢
Q8272616,許歷農,child,Q51884644,Xu Qiyan
Q8272659,Yen Ching-piao,child,Q8278820,Yen Kuan-heng
Q8272659,Yen Ching-piao,child,Q85885264,Yen Li-ming
Q8272755,Lin Yi-shih,father,Q8280266,Lin Hsien-pao
Q8272755,Lin Yi-shih,mother,Q11138688,沈若蘭
Q8272755,Lin Yi-shih,spouse,Q8275695,彭愛佳
Q8272916,Cheng Ru-fen,child,Q16260025,Hsieh Tien-lin
Q8272916,Cheng Ru-fen,child,Q78116451,Hsieh Yi-fong
Q8273115,Chang Ching-chung,spouse,Q19825847,"Chen, Chin-ting"
Q8273132,Chang Li-shan,sibling,Q15909770,Chang Jung-wei
Q8273132,Chang Li-shan,spouse,Q61056629,張永成
Q8273349,Kao Yu-jen,child,Q8273451,Kao Su-po
Q8273349,Kao Yu-jen,relative,Q5386280,Eric Chu
Q8273451,Kao Su-po,father,Q8273349,Kao Yu-jen
Q8273958,Hou Tsai-feng,child,Q50093239,黃香菽
Q8273958,Hou Tsai-feng,spouse,Q28409751,黃啟川
Q8274029,Hung Hsiu-chu,father,Q30942148,洪子瑜
Q8274088,Hsieh Kuo-liang,father,Q24840363,謝修平
Q8274095,Han Kuo-yu,child,Q64211371,Han Ping
Q8274095,Han Kuo-yu,spouse,Q60992430,Lee Chia-fen
Q8274104,Justin Huang,father,Q8273908,Huang Ching-fong
Q8274104,Justin Huang,spouse,Q24833577,Chen Lien-yen
Q8274368,Lee Hsin,child,Q59455997,Alan Lee
Q8274707,Lu Shiow-yen,sibling,Q9320607,Lu Shiow-fang
Q8275026,Lee Ching-hua,father,Q259049,Lee Huan
Q8275026,Lee Ching-hua,sibling,Q5271504,Diane Lee
Q8275115,Lee Hong-chun,sibling,Q6513938,Lee Hong-yuan
Q8275466,Lo Ming-tsai,father,Q8272562,Lo Fu-chu
Q8275706,Pang Chien-kuo,spouse,Q15935257,邱秀珍
Q8275781,Tina Pan,sibling,Q9309748,Pan Wei-ta
Q8277261,John Wu,father,Q715529,Wu Po-hsiung
Q8277261,John Wu,sibling,Q8277252,Wu Chih-kang
Q8277631,Wang Ting-son,father,Q9314650,Wang Ching-feng (magistrate)
Q8278747,Yang Yu-xing,spouse,Q15926364,孫效智
Q8278820,Yen Kuan-heng,father,Q8272659,Yen Ching-piao
Q8278820,Yen Kuan-heng,sibling,Q85885264,Yen Li-ming
Q8279212,Chang Chia-chun,father,Q15909770,Chang Jung-wei
Q8279684,Wang Huei-mei,sibling,Q65047532,王順昌
Q8280332,Su Chi,sibling,Q8276630,Su Yeong-chin
Q8280332,Su Chi,spouse,Q9200211,Chen Yueqing
Q8280346,Wu Jin-lin,sibling,Q8272594,Wu Tse-yuan
Q8347124,Chang Ching-hui,child,Q55696381,Wei Yun
Q8347124,Chang Ching-hui,spouse,Q8350585,Wei Ting-chao
Q8347775,Chiu Yi-ying,father,Q16907425,Chiu Mao-nan
Q8347775,Chiu Yi-ying,sibling,Q16259975,Chiu Ming-chang
Q8347775,Chiu Yi-ying,spouse,Q9206928,Lee Yung-te
Q8347820,Chen Ting-fei,sibling,Q17502266,Chen Yi-chen
Q8348414,Kao Chia-yu,partner,Q109931829,Lin Ping-su
Q8348653,Huang Wei-cher,sibling,Q11176444,Joyce Huang
Q8348768,Ho Min-hao,father,Q15936097,He Chunmu
Q8348768,Ho Min-hao,sibling,Q8348511,Ho Min-cheng
Q8348951,Hsueh Ling,child,Q16926490,Ho Chih-wei
Q8348951,Hsueh Ling,spouse,Q8347204,Chen Sheng-hong
Q8349186,謝欣霓,father,Q8349204,謝錦川
Q8349186,謝欣霓,sibling,Q16260223,謝賢
Q8349619,Lai Chin-lin,child,Q16260539,Lai Pin-yu
Q8350160,Su Chih-fen,father,Q8350156,Su Dongqi
Q8350160,Su Chih-fen,mother,Q8350197,Su Hong Yuejiao
Q8350160,Su Chih-fen,spouse,Q8972039,Huang Wuxiong
Q8350306,Tien Chiu-chin,father,Q15941045,Tien Chao-ming
Q8350306,Tien Chiu-chin,mother,Q17063214,Tien Meng-shu
Q8350331,Tsai Chi-fang,child,Q8350388,Tsai Yi-yu
Q8350388,Tsai Yi-yu,father,Q8350331,Tsai Chi-fang
Q8350626,Yu Tian,child,Q10886645,Ken Yu
Q8350626,Yu Tian,child,Q113572990,余苑绮
Q8350626,Yu Tian,spouse,Q15925971,Lee Ya-ping
Q85877352,Wu I-ding,father,Q8277455,Wu Kuang-hsun
Q85877382,Cynthia Wu,father,Q22773499,Eugene Wu
Q85877382,Cynthia Wu,spouse,Q47691275,Lin Zhiyan
Q85880978,Lee De-wei,father,Q8275024,Li Chih-peng
Q85881335,Lin Chu-yin,spouse,Q8349924,Liang Wen-chieh
Q8954159,Fan Yun,partner,Q8349465,Cheng Wen-tsan
Q8954159,Fan Yun,partner,Q8967661,Hsu Yung-ming
Q8956378,Fu Kun-chi,father,Q65031867,傅兆林
Q8956378,Fu Kun-chi,spouse,Q28418899,Hsu Chen-wei
Q8956378,Fu Kun-chi,spouse,Q28418899,Hsu Chen-wei
Q8974503,Chung Shao-ho,child,Q97276076,鍾易仲
Q8981918,Annie Lee,father,Q315528,Lee Teng-hui
Q8981918,Annie Lee,mother,Q8264155,Tseng Wen-hui
Q8984370,Chen Fu-hai,mother,Q113026202,陳鄭翠紅
Q8991767,Christina Liu,mother,Q7207296,Shirley Kuo
Q9130647,Yu Mei-nu,spouse,Q55829919,Remington Huang
Q9141091,Hsu Hsin-ying,sibling,Q22099965,徐世勳
Q9182314,Chen Chien-jen,father,Q22099625,Chen Hsin-an
Q9185489,Wu Rong-i,child,Q1965328,Wu Chih-chung
Q9195350,Chih-Kung Lee,father,Q24837117,Lee Wen-hsiung (banker)
Q9206928,Lee Yung-te,spouse,Q8347775,Chiu Yi-ying
Q9292454,Freddy Lim,spouse,Q15903733,Doris Yeh
Q9458408,Huang Wen-ling,father,Q9459543,George Huang
